Order ID,Order Date,Customer Name,Region,State,City,Category,Sub-Category,Sales,Quantity,Profit
CA-2018-102835,28-07-2016,Customer_196,West,Texas,New York City,Technology,Accessories,248.49,5,110.12
CA-2015-102836,04-08-2017,Customer_91,Central,California,New York City,Furniture,Bookcases,965.89,5,-25.56
CA-2016-102837,22-11-2016,Customer_462,Central,California,Miami,Furniture,Bookcases,560.36,6,189.08
CA-2017-102838,08-09-2018,Customer_164,South,Florida,New York City,Technology,Accessories,881.2,4,218.38
CA-2018-102839,16-07-2015,Customer_43,Central,Texas,Miami,Technology,Accessories,426.13,8,-99.0
CA-2015-102840,22-03-2015,Customer_185,South,Texas,New York City,Technology,Copiers,493.33,7,204.17
CA-2016-102841,26-07-2018,Customer_46,Central,Florida,Los Angeles,Furniture,Chairs,407.43,9,133.79
CA-2017-102842,26-01-2019,Customer_48,East,New York,New York City,Technology,Phones,346.34,7,252.29
CA-2018-102843,26-11-2017,Customer_188,Central,California,Los Angeles,Furniture,Chairs,450.24,5,-85.81
CA-2015-102844,25-08-2015,Customer_405,East,Texas,Chicago,Technology,Copiers,257.86,1,-56.77
CA-2016-102845,08-12-2015,Customer_106,Central,Florida,Houston,Furniture,Tables,573.29,6,-4.48
CA-2017-102846,29-04-2018,Customer_334,West,Florida,Houston,Furniture,Chairs,141.85,3,239.45
CA-2018-102847,09-01-2018,Customer_444,East,Texas,Chicago,Furniture,Bookcases,250.01,5,188.6
CA-2015-102848,11-11-2017,Customer_268,Central,Illinois,Miami,Technology,Copiers,73.89,7,81.91
CA-2016-102849,23-03-2018,Customer_369,West,Texas,Miami,Technology,Phones,714.12,6,4.84
CA-2017-102850,27-11-2015,Customer_368,East,Texas,Los Angeles,Technology,Phones,217.86,2,94.03
CA-2018-102851,08-11-2018,Customer_125,Central,New York,Houston,Technology,Copiers,476.07,10,-11.42
CA-2015-102852,15-06-2018,Customer_79,Central,California,Houston,Furniture,Bookcases,277.03,3,97.48
CA-2016-102853,11-03-2017,Customer_136,South,Florida,Chicago,Technology,Accessories,594.56,8,-64.11
CA-2017-102854,30-01-2015,Customer_476,East,New York,Miami,Office Supplies,Storage,96.76,5,168.61
CA-2018-102855,11-01-2016,Customer_264,Central,Texas,Houston,Office Supplies,Paper,536.27,5,-92.35
CA-2015-102856,12-04-2017,Customer_24,Central,California,Los Angeles,Technology,Phones,177.02,5,-23.17
CA-2016-102857,20-01-2017,Customer_133,West,California,New York City,Office Supplies,Paper,578.34,6,292.37
CA-2017-102858,23-07-2016,Customer_221,West,Florida,Houston,Furniture,Chairs,408.67,10,37.44
CA-2018-102859,18-01-2017,Customer_242,Central,California,Houston,Office Supplies,Paper,140.07,9,92.98
CA-2015-102860,29-11-2018,Customer_379,East,Illinois,Chicago,Office Supplies,Binders,447.75,10,-28.19
CA-2016-102861,04-11-2017,Customer_69,Central,New York,Los Angeles,Office Supplies,Storage,946.09,8,41.15
CA-2017-102862,15-11-2018,Customer_21,East,Florida,Los Angeles,Office Supplies,Paper,229.46,4,44.83
CA-2018-102863,16-04-2017,Customer_143,South,Illinois,Houston,Technology,Copiers,699.65,5,125.34
CA-2015-102864,25-02-2015,Customer_314,West,Illinois,Los Angeles,Office Supplies,Paper,911.59,10,-94.51
CA-2016-102865,24-11-2015,Customer_171,Central,California,Miami,Office Supplies,Storage,705.68,1,-58.32
CA-2017-102866,14-06-2016,Customer_14,South,Texas,New York City,Office Supplies,Storage,16.84,8,183.49
CA-2018-102867,09-04-2018,Customer_99,South,Texas,New York City,Office Supplies,Paper,919.93,5,133.32
CA-2015-102868,18-01-2015,Customer_219,South,Texas,Houston,Furniture,Chairs,978.88,8,-72.15
CA-2016-102869,07-08-2017,Customer_346,East,California,New York City,Office Supplies,Paper,529.43,1,106.33
CA-2017-102870,27-11-2017,Customer_388,West,Florida,Houston,Furniture,Chairs,740.1,7,66.83
CA-2018-102871,08-05-2017,Customer_63,East,Texas,New York City,Furniture,Chairs,759.79,9,299.95
CA-2015-102872,20-04-2017,Customer_474,Central,California,New York City,Office Supplies,Paper,762.5,5,172.73
CA-2016-102873,03-08-2015,Customer_376,South,California,New York City,Office Supplies,Paper,353.81,10,-89.44
CA-2017-102874,25-12-2018,Customer_373,South,New York,New York City,Technology,Accessories,476.06,5,12.41
CA-2018-102875,17-06-2016,Customer_411,Central,California,Houston,Furniture,Chairs,137.82,4,126.6
CA-2015-102876,05-01-2019,Customer_90,West,California,Miami,Technology,Accessories,489.16,6,281.98
CA-2016-102877,30-05-2016,Customer_423,South,California,Chicago,Furniture,Bookcases,718.03,4,-15.38
CA-2017-102878,06-07-2015,Customer_490,East,Illinois,Los Angeles,Furniture,Bookcases,401.56,7,172.65
CA-2018-102879,01-10-2017,Customer_65,South,Illinois,Miami,Technology,Copiers,606.83,10,115.59
CA-2015-102880,22-01-2015,Customer_93,South,California,New York City,Technology,Copiers,309.01,4,297.7
CA-2016-102881,19-09-2018,Customer_280,South,Florida,Chicago,Office Supplies,Storage,147.36,7,191.19
CA-2017-102882,07-02-2019,Customer_150,South,Illinois,Los Angeles,Office Supplies,Paper,53.08,1,104.18
CA-2018-102883,14-10-2016,Customer_491,Central,Illinois,Chicago,Furniture,Tables,148.14,3,-24.01
CA-2015-102884,26-07-2016,Customer_115,East,Texas,New York City,Technology,Phones,869.71,3,229.21
CA-2016-102885,12-10-2017,Customer_426,West,California,Houston,Furniture,Chairs,121.8,9,52.87
CA-2017-102886,31-07-2017,Customer_437,West,Florida,Miami,Technology,Accessories,586.27,1,51.41
CA-2018-102887,18-09-2018,Customer_67,Central,California,New York City,Furniture,Bookcases,978.71,2,194.66
CA-2015-102888,30-05-2017,Customer_389,West,California,Miami,Technology,Accessories,380.16,2,9.98
CA-2016-102889,20-12-2017,Customer_182,West,Illinois,Los Angeles,Technology,Phones,48.49,3,-23.7
CA-2017-102890,13-04-2016,Customer_460,South,Illinois,New York City,Office Supplies,Binders,742.38,4,153.1
CA-2018-102891,04-06-2015,Customer_63,South,Florida,Houston,Technology,Accessories,698.76,7,-36.42
CA-2015-102892,09-02-2018,Customer_126,West,Florida,Miami,Furniture,Chairs,480.07,2,78.41
CA-2016-102893,12-11-2017,Customer_147,East,California,Chicago,Technology,Copiers,576.15,9,-81.9
CA-2017-102894,26-01-2019,Customer_151,Central,California,Los Angeles,Office Supplies,Storage,819.46,1,-56.67
CA-2018-102895,16-07-2018,Customer_172,Central,New York,Chicago,Office Supplies,Paper,17.82,10,24.86
CA-2015-102896,22-07-2018,Customer_456,South,New York,Los Angeles,Furniture,Tables,446.14,8,-81.74
CA-2016-102897,28-03-2017,Customer_352,West,California,Miami,Furniture,Bookcases,25.38,1,143.19
CA-2017-102898,23-01-2015,Customer_262,South,Illinois,Chicago,Office Supplies,Storage,612.86,1,134.57
CA-2018-102899,09-02-2019,Customer_11,South,Texas,Miami,Office Supplies,Paper,72.2,4,214.79
CA-2015-102900,21-01-2015,Customer_197,West,California,Chicago,Furniture,Chairs,536.4,10,208.22
CA-2016-102901,17-03-2016,Customer_273,West,Texas,Los Angeles,Technology,Copiers,817.54,2,136.57
CA-2017-102902,13-03-2015,Customer_376,South,Illinois,Miami,Furniture,Bookcases,480.51,10,76.92
CA-2018-102903,12-04-2015,Customer_437,East,New York,Miami,Furniture,Chairs,312.48,3,70.96
CA-2015-102904,11-10-2016,Customer_192,South,California,New York City,Technology,Copiers,131.42,1,261.49
CA-2016-102905,13-09-2018,Customer_403,West,Illinois,New York City,Office Supplies,Binders,580.24,5,33.27
CA-2017-102906,17-03-2018,Customer_308,West,New York,Los Angeles,Office Supplies,Paper,488.32,2,139.17
CA-2018-102907,01-03-2017,Customer_66,West,Texas,New York City,Technology,Phones,289.98,7,244.5
CA-2015-102908,07-11-2016,Customer_223,West,California,New York City,Furniture,Bookcases,754.56,2,6.94
CA-2016-102909,05-02-2018,Customer_266,East,Florida,Los Angeles,Technology,Accessories,565.16,1,224.42
CA-2017-102910,08-08-2015,Customer_259,East,Florida,Miami,Technology,Phones,138.2,4,-73.76
CA-2018-102911,09-08-2015,Customer_229,West,Texas,Los Angeles,Furniture,Bookcases,997.76,1,125.26
CA-2015-102912,06-04-2017,Customer_445,South,Illinois,Houston,Furniture,Chairs,67.76,7,155.4
CA-2016-102913,29-06-2018,Customer_162,East,Illinois,New York City,Furniture,Bookcases,113.77,5,-23.59
CA-2017-102914,16-12-2015,Customer_375,East,Texas,New York City,Furniture,Bookcases,709.87,6,-77.58
CA-2018-102915,04-08-2018,Customer_410,West,California,Miami,Office Supplies,Storage,376.68,4,168.43
CA-2015-102916,22-03-2015,Customer_46,Central,New York,Miami,Furniture,Tables,760.18,2,171.36
CA-2016-102917,03-11-2017,Customer_50,East,Texas,Houston,Technology,Phones,323.98,7,166.84
CA-2017-102918,31-12-2017,Customer_192,East,California,New York City,Technology,Copiers,975.35,6,276.18
CA-2018-102919,22-12-2018,Customer_358,South,California,Miami,Office Supplies,Paper,769.19,1,-98.64
CA-2015-102920,14-05-2018,Customer_144,East,Illinois,New York City,Technology,Accessories,685.61,7,21.94
CA-2016-102921,06-08-2017,Customer_129,West,Florida,Chicago,Technology,Copiers,467.21,9,-85.02
CA-2017-102922,25-06-2016,Customer_339,Central,New York,Miami,Technology,Copiers,630.25,8,104.28
CA-2018-102923,19-10-2017,Customer_421,South,California,Chicago,Technology,Copiers,397.49,7,-12.43
CA-2015-102924,12-11-2018,Customer_383,West,Illinois,Los Angeles,Office Supplies,Storage,106.63,6,-19.09
CA-2016-102925,17-10-2018,Customer_327,South,Florida,Houston,Furniture,Tables,927.66,8,203.95
CA-2017-102926,19-10-2016,Customer_195,Central,New York,Houston,Technology,Phones,366.38,5,23.9
CA-2018-102927,18-04-2016,Customer_310,Central,New York,New York City,Office Supplies,Storage,924.39,4,-55.58
CA-2015-102928,16-02-2017,Customer_102,South,California,Los Angeles,Office Supplies,Binders,990.09,2,282.79
CA-2016-102929,31-01-2017,Customer_315,West,California,Miami,Office Supplies,Storage,312.84,7,-87.94
CA-2017-102930,03-11-2017,Customer_357,South,Illinois,Los Angeles,Office Supplies,Storage,418.24,4,3.27
CA-2018-102931,05-10-2018,Customer_345,South,California,Los Angeles,Technology,Copiers,270.21,1,-81.01
CA-2015-102932,19-10-2018,Customer_312,South,Texas,Los Angeles,Furniture,Chairs,149.31,1,55.07
CA-2016-102933,13-08-2018,Customer_115,East,New York,New York City,Office Supplies,Paper,848.84,9,40.38
CA-2017-102934,11-07-2018,Customer_6,West,New York,Houston,Technology,Phones,116.93,3,118.23
CA-2018-102935,21-06-2015,Customer_499,Central,Illinois,Houston,Office Supplies,Paper,67.36,5,104.32
CA-2015-102936,28-11-2016,Customer_65,West,New York,Houston,Furniture,Chairs,183.65,8,-40.13
CA-2016-102937,04-07-2017,Customer_50,Central,Texas,New York City,Office Supplies,Paper,758.18,3,-15.73
CA-2017-102938,03-02-2015,Customer_436,East,Florida,Miami,Furniture,Bookcases,807.97,9,164.1
CA-2018-102939,21-04-2018,Customer_14,Central,California,New York City,Furniture,Tables,63.69,8,43.46
CA-2015-102940,19-10-2018,Customer_207,East,New York,Houston,Office Supplies,Storage,891.53,3,111.59
CA-2016-102941,02-04-2017,Customer_223,South,Texas,Chicago,Furniture,Bookcases,720.8,10,-18.24
CA-2017-102942,23-07-2016,Customer_326,East,Florida,Houston,Furniture,Tables,171.85,2,139.73
CA-2018-102943,20-03-2017,Customer_141,East,Texas,Houston,Furniture,Bookcases,526.82,3,104.46
CA-2015-102944,25-07-2015,Customer_65,East,Illinois,Miami,Furniture,Chairs,698.98,2,-39.91
CA-2016-102945,10-05-2018,Customer_239,South,California,Miami,Furniture,Bookcases,610.12,10,21.64
CA-2017-102946,12-02-2018,Customer_31,West,Florida,Miami,Technology,Copiers,76.61,4,143.01
CA-2018-102947,30-08-2016,Customer_290,Central,California,New York City,Furniture,Bookcases,875.17,8,9.19
CA-2015-102948,13-01-2015,Customer_152,West,New York,Miami,Furniture,Tables,22.47,7,-92.64
CA-2016-102949,20-05-2016,Customer_166,South,Florida,Miami,Furniture,Tables,274.37,10,231.78
CA-2017-102950,08-12-2017,Customer_467,West,Illinois,Chicago,Furniture,Bookcases,157.88,10,295.27
CA-2018-102951,25-02-2018,Customer_169,Central,New York,Chicago,Furniture,Chairs,651.32,8,288.17
CA-2015-102952,05-04-2018,Customer_344,East,Florida,New York City,Office Supplies,Binders,596.52,2,234.3
CA-2016-102953,30-06-2017,Customer_142,Central,California,Chicago,Office Supplies,Binders,867.81,1,194.61
CA-2017-102954,08-01-2019,Customer_309,Central,Illinois,Miami,Furniture,Bookcases,675.07,2,290.73
CA-2018-102955,28-12-2017,Customer_91,Central,California,New York City,Office Supplies,Paper,97.08,9,-91.2
CA-2015-102956,21-08-2016,Customer_58,West,California,New York City,Technology,Copiers,116.07,4,49.21
CA-2016-102957,09-04-2018,Customer_187,South,New York,Chicago,Office Supplies,Binders,809.09,6,127.53
CA-2017-102958,17-01-2019,Customer_254,South,Florida,Houston,Furniture,Bookcases,361.49,4,103.53
CA-2018-102959,27-11-2018,Customer_28,West,California,Miami,Furniture,Bookcases,823.3,9,-68.23
CA-2015-102960,06-10-2017,Customer_65,Central,Florida,Houston,Office Supplies,Storage,768.81,6,-9.98
CA-2016-102961,05-07-2017,Customer_329,South,California,New York City,Office Supplies,Storage,240.65,6,89.82
CA-2017-102962,10-07-2017,Customer_243,Central,California,Chicago,Furniture,Chairs,119.84,9,-27.24
CA-2018-102963,16-03-2016,Customer_227,East,California,Chicago,Office Supplies,Paper,285.31,9,246.85
CA-2015-102964,26-05-2016,Customer_175,Central,California,Miami,Technology,Accessories,149.27,6,-59.73
CA-2016-102965,23-05-2015,Customer_177,West,Illinois,Miami,Furniture,Chairs,809.41,5,80.6
CA-2017-102966,11-02-2017,Customer_94,South,New York,New York City,Furniture,Tables,499.78,3,272.09
CA-2018-102967,23-07-2016,Customer_358,South,Florida,Miami,Furniture,Tables,375.18,6,271.54
CA-2015-102968,29-07-2015,Customer_119,Central,New York,Houston,Furniture,Chairs,54.97,9,220.63
CA-2016-102969,14-11-2017,Customer_314,East,Texas,Houston,Technology,Phones,613.99,8,-30.92
CA-2017-102970,26-10-2015,Customer_369,East,Texas,New York City,Technology,Accessories,802.55,10,115.96
CA-2018-102971,19-04-2015,Customer_253,Central,Florida,Los Angeles,Technology,Copiers,775.86,9,3.98
CA-2015-102972,07-07-2015,Customer_426,South,Florida,Los Angeles,Furniture,Tables,656.23,9,-37.7
CA-2016-102973,26-04-2018,Customer_144,East,Texas,New York City,Technology,Phones,604.34,1,-94.33
CA-2017-102974,03-05-2016,Customer_31,South,California,New York City,Office Supplies,Storage,797.57,2,280.51
CA-2018-102975,14-04-2015,Customer_241,Central,Florida,Houston,Furniture,Chairs,969.69,4,257.81
CA-2015-102976,18-06-2017,Customer_378,South,Illinois,Houston,Technology,Copiers,237.43,4,75.32
CA-2016-102977,21-07-2018,Customer_441,South,California,Houston,Furniture,Tables,164.1,5,151.41
CA-2017-102978,22-01-2018,Customer_158,East,Illinois,Miami,Technology,Accessories,934.43,2,162.68
CA-2018-102979,20-03-2015,Customer_41,East,Texas,Chicago,Technology,Phones,582.4,5,276.89
CA-2015-102980,06-03-2015,Customer_53,Central,New York,Houston,Furniture,Bookcases,432.01,10,242.35
CA-2016-102981,22-05-2017,Customer_237,East,Illinois,Chicago,Office Supplies,Paper,998.92,4,-84.97
CA-2017-102982,20-03-2016,Customer_445,South,Florida,Los Angeles,Furniture,Bookcases,930.97,10,161.04
CA-2018-102983,24-03-2017,Customer_31,South,New York,Chicago,Technology,Copiers,571.1,1,-18.65
CA-2015-102984,16-02-2015,Customer_175,South,New York,Miami,Office Supplies,Paper,285.89,8,131.86
CA-2016-102985,30-08-2017,Customer_394,Central,California,New York City,Technology,Copiers,224.66,1,195.26
CA-2017-102986,09-03-2016,Customer_227,Central,New York,Miami,Furniture,Chairs,203.91,1,-46.71
CA-2018-102987,15-09-2015,Customer_217,East,Illinois,New York City,Technology,Accessories,83.82,7,115.62
CA-2015-102988,18-08-2018,Customer_182,West,New York,New York City,Office Supplies,Binders,220.03,7,-35.74
CA-2016-102989,05-07-2016,Customer_146,South,Illinois,Miami,Technology,Copiers,390.17,3,205.24
CA-2017-102990,23-09-2015,Customer_483,West,Florida,Houston,Office Supplies,Paper,745.31,1,-8.28
CA-2018-102991,18-07-2018,Customer_342,West,New York,Houston,Technology,Phones,76.49,4,197.72
CA-2015-102992,14-10-2016,Customer_201,South,New York,Houston,Furniture,Tables,495.62,2,92.31
CA-2016-102993,22-05-2016,Customer_336,Central,Texas,Houston,Technology,Phones,230.15,5,-96.14
CA-2017-102994,28-11-2016,Customer_417,Central,Illinois,Los Angeles,Furniture,Bookcases,396.39,8,-14.65
CA-2018-102995,18-09-2018,Customer_104,South,Florida,New York City,Office Supplies,Storage,469.5,6,-55.37
CA-2015-102996,30-01-2017,Customer_83,South,Florida,Houston,Furniture,Tables,773.8,2,285.13
CA-2016-102997,17-11-2016,Customer_340,East,Florida,Miami,Furniture,Bookcases,124.18,8,-28.26
CA-2017-102998,12-10-2015,Customer_86,West,Texas,New York City,Furniture,Tables,550.47,2,250.77
CA-2018-102999,22-08-2016,Customer_10,East,Illinois,Miami,Furniture,Tables,264.88,2,114.16
CA-2015-103000,28-05-2016,Customer_174,Central,California,Los Angeles,Furniture,Bookcases,108.08,6,121.5
CA-2016-103001,05-09-2018,Customer_243,South,Florida,New York City,Office Supplies,Storage,707.09,6,29.59
CA-2017-103002,31-01-2019,Customer_180,West,Texas,Miami,Furniture,Chairs,74.96,10,-77.01
CA-2018-103003,26-08-2017,Customer_231,Central,Illinois,New York City,Office Supplies,Paper,914.48,7,-70.49
CA-2015-103004,25-06-2018,Customer_80,South,Texas,Los Angeles,Office Supplies,Binders,673.94,5,193.2
CA-2016-103005,24-08-2017,Customer_276,South,New York,Miami,Furniture,Bookcases,802.94,4,-45.57
CA-2017-103006,06-06-2016,Customer_228,West,New York,Miami,Office Supplies,Paper,339.63,9,153.06
CA-2018-103007,15-07-2018,Customer_322,East,California,Los Angeles,Office Supplies,Paper,181.96,5,226.13
CA-2015-103008,12-04-2018,Customer_237,East,Florida,Los Angeles,Office Supplies,Storage,271.58,4,202.61
CA-2016-103009,18-07-2018,Customer_204,Central,Texas,Houston,Technology,Accessories,810.53,7,121.62
CA-2017-103010,04-09-2018,Customer_456,Central,Florida,Houston,Technology,Copiers,595.37,1,-26.05
CA-2018-103011,12-08-2017,Customer_240,Central,California,Miami,Furniture,Bookcases,706.81,5,25.94
CA-2015-103012,02-06-2017,Customer_374,South,Florida,Los Angeles,Furniture,Chairs,958.16,5,229.02
CA-2016-103013,18-12-2017,Customer_26,West,Illinois,Houston,Office Supplies,Paper,679.53,4,74.34
CA-2017-103014,30-04-2015,Customer_187,West,California,Los Angeles,Office Supplies,Storage,152.97,4,-47.37
CA-2018-103015,17-03-2016,Customer_458,South,New York,Los Angeles,Office Supplies,Binders,948.34,7,-50.33
CA-2015-103016,22-04-2015,Customer_310,Central,Florida,Miami,Technology,Phones,841.73,4,93.05
CA-2016-103017,09-09-2016,Customer_244,West,Texas,New York City,Technology,Copiers,102.52,6,252.84
CA-2017-103018,25-06-2018,Customer_81,South,California,Los Angeles,Technology,Copiers,133.29,7,151.62
CA-2018-103019,11-04-2017,Customer_140,East,Illinois,New York City,Office Supplies,Storage,28.39,2,-56.28
CA-2015-103020,13-07-2015,Customer_319,West,Texas,Houston,Office Supplies,Paper,217.51,5,116.1
CA-2016-103021,09-09-2018,Customer_500,South,New York,Chicago,Office Supplies,Binders,330.59,9,-12.97
CA-2017-103022,02-10-2016,Customer_199,Central,California,Miami,Technology,Phones,539.49,7,34.73
CA-2018-103023,07-05-2017,Customer_342,Central,New York,Los Angeles,Technology,Accessories,954.72,4,-83.81
CA-2015-103024,15-12-2018,Customer_66,East,Texas,Miami,Office Supplies,Binders,160.69,3,-31.37
CA-2016-103025,30-06-2016,Customer_421,South,Illinois,New York City,Office Supplies,Storage,264.75,6,224.51
