Order_ID,Category,Region,Segment,Sales,Profit,Discount,Quantity,Customer_Rating,Delivery_Time_Days,Marketing_Spend,Competitor_Price_Index
43399,Category_14,South,Government,1292.43,134.25,0.24,6,2.3,4,667.91,0.87
43400,Category_21,East,Corporate,3072.88,-213.31,0.04,3,1.7,10,1092.49,1.2
43401,Category_17,South,Corporate,1860.39,1286.21,0.2,1,4.1,7,1986.5,1.06
43402,Category_17,North,Home Office,1652.42,500.86,0.29,16,3.1,6,455.22,0.96
43403,Category_25,North-East,Government,390.9,1269.66,0.24,8,3.1,3,1513.01,0.96
43404,Category_21,International,Consumer,1582.37,1306.27,0.26,14,3.4,8,1973.41,0.97
43405,Category_13,North,Consumer,630.28,816.53,0.29,12,3.2,9,1801.0,0.86
43406,Category_18,East,SME,1046.63,373.3,0.47,1,3.5,6,1620.5,0.89
43407,Category_19,International,Enterprise,1472.9,1430.69,0.31,7,2.2,13,670.99,0.9
43408,Category_17,International,SME,2174.61,1400.28,0.3,18,4.9,3,1947.63,1.03
43409,Category_6,International,Government,2886.4,492.34,0.3,2,4.5,7,1582.24,1.17
43410,Category_12,Central,Consumer,2030.88,291.14,0.17,17,2.7,5,1248.0,0.85
43411,Category_6,North-East,SME,4416.4,-391.35,0.26,12,2.8,4,1701.63,1.0
43412,Category_3,West,Corporate,3757.83,-29.17,0.06,9,2.3,12,880.78,0.93
43413,Category_15,North-East,Corporate,162.41,-167.53,0.05,19,5.0,12,1663.06,1.06
43414,Category_3,East,Home Office,2077.16,779.95,0.01,1,4.5,2,1537.75,1.01
43415,Category_23,North,Consumer,3785.0,-371.08,0.05,3,2.4,2,905.27,0.87
43416,Category_15,Central,Enterprise,3975.27,-493.86,0.47,1,2.8,14,688.94,1.05
43417,Category_1,North-East,Government,2070.42,-362.41,0.25,2,1.0,5,354.09,0.97
43418,Category_21,East,Corporate,4415.75,1462.07,0.35,11,1.4,12,544.72,1.19
43419,Category_3,International,Government,1700.23,-376.11,0.44,7,4.0,7,460.94,1.03
43420,Category_5,East,Enterprise,2962.76,1214.62,0.09,7,3.3,8,411.79,0.88
43421,Category_14,North,SME,3758.41,981.35,0.22,16,3.4,9,813.11,1.12
43422,Category_4,South,Corporate,540.31,284.09,0.18,11,3.5,7,1244.7,0.82
43423,Category_22,International,Consumer,773.99,395.66,0.26,14,3.0,14,870.76,1.11
43424,Category_9,South,Home Office,2425.06,429.53,0.2,4,4.6,12,263.32,0.95
43425,Category_18,Central,Consumer,4080.54,-104.37,0.24,8,2.3,5,1246.38,0.8
43426,Category_10,East,Enterprise,323.25,-334.38,0.27,11,1.7,6,296.46,1.15
43427,Category_8,North-East,Government,2115.96,-213.52,0.04,12,3.5,13,1092.04,1.07
43428,Category_13,International,Government,3492.55,280.25,0.21,7,4.4,13,472.8,1.16
43429,Category_2,International,SME,4784.04,-258.1,0.17,12,5.0,8,1485.99,0.81
43430,Category_20,Central,Enterprise,4725.09,448.89,0.04,6,3.2,12,368.13,0.84
43431,Category_25,East,SME,3249.37,186.04,0.05,4,1.8,13,314.7,1.0
43432,Category_20,Central,SME,960.5,1115.77,0.45,8,2.1,8,336.11,0.86
43433,Category_7,North,Enterprise,2113.2,1470.72,0.15,3,2.8,7,901.14,1.16
43434,Category_11,East,Consumer,4049.02,950.63,0.43,9,4.0,14,902.47,0.94
43435,Category_5,South,Corporate,1636.98,513.38,0.19,5,2.0,6,895.75,1.0
43436,Category_18,North,Government,1252.24,881.21,0.21,5,3.5,10,804.43,1.01
43437,Category_8,North,Consumer,4674.02,1499.63,0.31,19,2.4,6,1358.71,1.01
43438,Category_10,Central,Enterprise,3697.24,1434.77,0.25,12,4.6,8,164.83,1.02
43439,Category_2,East,Home Office,2782.97,-5.12,0.03,17,4.0,7,1229.37,0.84
43440,Category_3,South,SME,2263.78,336.37,0.12,8,2.3,12,1061.99,1.1
43441,Category_23,North-East,Home Office,2841.94,625.09,0.5,11,1.3,4,1074.52,1.0
43442,Category_5,South,Home Office,3677.1,461.4,0.07,15,1.2,5,647.35,0.81
43443,Category_16,East,Home Office,840.69,1237.57,0.0,15,5.0,8,1225.23,1.1
43444,Category_10,Central,Enterprise,910.53,548.9,0.32,19,3.7,4,1812.13,1.16
43445,Category_11,East,Consumer,3649.51,158.61,0.16,1,1.9,5,1256.56,1.1
43446,Category_19,West,SME,3112.92,502.22,0.15,7,2.4,2,1689.28,1.13
43447,Category_16,South,SME,414.52,17.86,0.3,5,1.2,11,758.1,0.9
43448,Category_12,East,Enterprise,4276.34,1426.11,0.43,2,2.1,11,1156.72,1.11
43449,Category_2,South,Consumer,2820.29,362.79,0.22,9,3.2,4,1568.29,0.9
43450,Category_11,International,SME,1149.8,1387.92,0.21,5,1.0,13,1341.85,0.88
43451,Category_22,West,Enterprise,4535.53,827.86,0.15,19,3.3,7,821.85,0.97
43452,Category_1,West,Enterprise,2972.14,299.83,0.48,8,1.6,1,1181.73,0.93
43453,Category_24,East,Consumer,4915.99,-464.93,0.02,2,2.5,3,378.01,1.1
43454,Category_5,West,Corporate,1643.17,-289.49,0.06,13,4.9,5,520.83,0.9
43455,Category_21,South,Consumer,2429.51,581.08,0.32,2,4.1,3,250.46,1.17
43456,Category_14,Central,Government,791.27,289.07,0.47,14,3.0,2,1135.36,1.11
43457,Category_18,North,Home Office,4044.73,672.92,0.43,4,1.6,10,1561.43,1.05
43458,Category_7,North,Corporate,877.44,1219.35,0.17,9,2.5,13,1200.63,1.04
43459,Category_5,North,Government,1814.9,1372.67,0.41,2,1.3,9,1714.96,0.91
43460,Category_8,North-East,SME,1646.59,468.42,0.48,3,3.9,7,1541.14,0.84
43461,Category_21,North,SME,3367.88,584.45,0.36,16,1.3,5,256.28,1.17
43462,Category_15,East,Enterprise,1158.01,1450.77,0.44,4,4.7,2,734.72,0.96
43463,Category_25,Central,Consumer,3175.93,1467.23,0.16,2,3.7,10,1868.58,1.03
43464,Category_5,West,Home Office,4557.01,-177.07,0.23,13,4.4,6,1532.78,0.89
43465,Category_13,International,Enterprise,4139.33,627.93,0.25,6,3.4,4,1926.11,0.9
43466,Category_19,West,Enterprise,2452.6,565.29,0.27,4,2.9,10,1459.89,0.98
43467,Category_2,East,Government,1389.49,1415.72,0.35,5,3.2,8,1883.26,1.18
43468,Category_5,Central,SME,694.65,720.85,0.34,17,3.0,4,1374.7,0.96
43469,Category_5,International,Corporate,3002.75,484.05,0.49,14,4.6,1,1895.24,0.89
43470,Category_6,Central,Home Office,2714.65,880.27,0.33,7,1.9,7,424.24,0.92
43471,Category_16,International,Corporate,1909.26,223.48,0.34,12,3.0,10,183.3,1.04
43472,Category_2,South,Consumer,3565.1,892.2,0.01,11,3.1,4,779.55,1.17
43473,Category_5,West,Corporate,844.06,256.35,0.02,13,2.2,7,69.77,1.02
43474,Category_15,Central,SME,3051.95,805.17,0.43,14,2.5,9,811.01,0.96
43475,Category_1,Central,Government,467.04,622.27,0.32,8,2.3,7,862.28,0.89
43476,Category_19,West,Home Office,857.62,1200.58,0.03,5,1.6,6,215.41,1.07
43477,Category_3,International,Corporate,4563.27,-377.76,0.37,3,1.9,13,153.47,1.14
43478,Category_19,North-East,Home Office,2050.08,-181.19,0.29,11,3.0,6,168.61,1.08
43479,Category_15,South,Corporate,2865.21,1166.37,0.42,7,4.9,14,1665.36,0.89
43480,Category_3,International,Enterprise,3799.87,-498.41,0.33,15,4.6,9,298.79,1.02
43481,Category_8,West,Enterprise,755.49,1258.29,0.01,10,4.9,3,1680.38,0.88
43482,Category_15,International,Corporate,3862.68,817.58,0.15,6,2.7,7,1302.78,1.03
43483,Category_1,Central,SME,280.0,41.15,0.04,3,1.9,7,1449.36,1.15
43484,Category_6,West,SME,4994.89,801.14,0.35,3,4.6,4,246.4,1.07
43485,Category_22,Central,SME,4305.51,-63.78,0.33,14,3.1,3,1958.83,1.18
43486,Category_17,Central,Home Office,3546.89,392.17,0.5,8,2.6,5,1107.63,1.08
43487,Category_16,North,Enterprise,2666.91,-417.83,0.44,4,1.2,6,1067.37,0.92
43488,Category_13,North-East,Corporate,3974.88,1212.61,0.17,15,4.3,10,538.14,0.82
43489,Category_1,North-East,Home Office,2388.8,635.34,0.17,8,5.0,13,1517.93,1.06
43490,Category_3,East,Government,629.78,194.69,0.23,10,3.5,5,326.22,1.17
43491,Category_24,North,Consumer,3904.73,1141.98,0.05,3,1.3,12,522.75,0.93
43492,Category_6,East,Corporate,4376.59,911.8,0.09,14,4.4,10,1413.64,0.98
43493,Category_20,North,Consumer,1559.98,44.17,0.16,15,4.1,7,1680.04,0.81
43494,Category_21,West,SME,2319.74,-194.64,0.48,10,4.1,14,1339.09,0.98
43495,Category_3,Central,Corporate,420.87,513.57,0.13,17,2.7,11,627.1,1.13
43496,Category_15,East,Government,429.22,-403.36,0.19,16,2.4,7,273.03,1.13
43497,Category_15,North,Consumer,2529.89,389.63,0.1,6,2.7,5,1555.4,1.01
43498,Category_11,North-East,SME,4504.18,694.55,0.4,14,2.7,10,879.19,0.82
43499,Category_22,South,Home Office,1630.96,133.57,0.04,16,2.0,13,1682.64,0.9
43500,Category_6,East,Enterprise,1295.01,781.11,0.26,18,3.4,4,57.86,1.09
43501,Category_6,South,Corporate,851.08,199.9,0.27,3,4.8,1,637.64,1.12
43502,Category_9,North-East,SME,4996.13,719.03,0.23,11,4.5,3,410.58,0.99
43503,Category_14,Central,Enterprise,736.61,798.45,0.33,11,3.9,9,461.76,1.05
43504,Category_11,Central,Government,4337.23,470.01,0.13,13,4.9,10,1025.91,1.03
43505,Category_24,North-East,Government,1448.67,791.07,0.36,14,2.9,11,580.86,0.97
43506,Category_6,Central,Home Office,4722.8,704.78,0.21,1,1.1,11,282.95,0.88
43507,Category_18,Central,Government,1583.71,831.35,0.07,14,4.6,9,355.69,0.89
43508,Category_20,South,Consumer,1413.45,-139.7,0.28,3,1.6,5,104.28,0.92
43509,Category_15,North,SME,4832.03,231.76,0.09,15,2.5,8,1885.18,1.01
43510,Category_22,South,Enterprise,3067.54,-375.3,0.5,6,3.9,12,850.32,1.1
43511,Category_9,North-East,Enterprise,2511.53,-228.01,0.37,14,1.5,9,1083.75,1.18
43512,Category_11,International,Enterprise,741.79,-204.5,0.45,15,1.9,10,1600.69,0.86
43513,Category_2,International,Home Office,3029.32,57.84,0.05,17,4.4,7,543.39,1.19
43514,Category_6,International,Government,1143.58,29.74,0.04,9,3.8,14,1664.62,1.04
43515,Category_23,East,Consumer,4355.31,-445.1,0.19,19,4.9,8,148.27,0.82
43516,Category_14,Central,SME,1303.63,-248.88,0.28,4,3.6,12,1181.31,0.82
43517,Category_14,South,Corporate,4212.69,338.3,0.1,16,3.1,3,1967.23,1.13
43518,Category_24,North-East,Enterprise,873.82,-309.96,0.4,12,3.3,10,1178.02,0.85
43519,Category_13,North-East,Home Office,797.78,-107.5,0.38,16,3.1,14,1268.24,0.93
43520,Category_25,International,Corporate,314.72,1455.87,0.15,12,4.2,7,1372.55,0.96
43521,Category_5,South,SME,1441.5,1444.12,0.39,5,4.6,5,414.74,1.14
43522,Category_9,South,SME,982.99,181.04,0.29,2,3.7,11,1541.0,1.0
43523,Category_25,North-East,Corporate,1037.47,-6.89,0.18,1,3.0,14,1348.31,0.95
43524,Category_11,Central,Home Office,1196.29,217.95,0.18,4,3.2,4,1711.93,0.83
43525,Category_7,Central,Home Office,1050.71,1286.15,0.26,1,2.5,14,1634.99,0.92
43526,Category_2,International,Enterprise,1324.5,-440.9,0.09,6,4.3,10,1481.64,0.91
43527,Category_24,East,Home Office,2682.18,1457.88,0.26,11,4.3,13,453.56,1.04
43528,Category_12,West,SME,165.83,886.59,0.36,19,3.4,12,227.11,0.95
43529,Category_5,East,SME,3284.82,169.8,0.34,8,3.3,4,1974.67,1.08
43530,Category_24,North,SME,1839.04,-265.23,0.43,2,2.1,13,63.61,1.06
43531,Category_2,Central,Home Office,2873.88,941.94,0.42,6,2.1,9,137.24,0.89
43532,Category_14,International,Home Office,3347.74,1127.61,0.14,9,2.0,10,1693.75,1.07
43533,Category_7,South,SME,1885.74,-223.72,0.01,9,4.9,11,69.3,0.98
43534,Category_5,West,Home Office,1943.1,-305.64,0.48,9,1.4,11,1268.67,1.19
43535,Category_4,Central,Enterprise,2785.53,915.59,0.37,1,3.7,12,405.81,1.14
43536,Category_10,International,Corporate,4826.68,-117.71,0.36,3,1.2,9,835.89,1.2
43537,Category_16,International,Government,878.37,801.35,0.32,14,2.5,1,1773.71,0.97
43538,Category_6,South,Corporate,2831.84,-350.76,0.23,1,4.9,12,1914.61,0.87
43539,Category_21,North-East,Enterprise,1737.58,1475.5,0.16,8,1.7,12,1810.88,1.04
43540,Category_6,North,Enterprise,283.64,1149.98,0.32,16,2.6,2,1168.77,1.2
43541,Category_9,Central,Consumer,2646.79,182.68,0.14,3,4.1,7,538.58,0.98
43542,Category_1,West,Consumer,2242.54,1292.96,0.13,14,2.7,10,127.34,0.98
43543,Category_16,Central,Corporate,4633.8,-46.94,0.3,9,3.3,9,349.54,1.0
43544,Category_17,West,Consumer,396.45,-154.99,0.03,5,4.4,2,1584.1,0.93
43545,Category_13,West,Enterprise,102.6,495.93,0.02,13,4.7,2,1500.89,0.96
43546,Category_6,North-East,Government,4759.17,158.56,0.29,7,1.1,12,629.26,0.91
43547,Category_2,West,Consumer,1204.11,-435.94,0.08,7,4.0,6,387.52,1.19
43548,Category_8,East,Corporate,330.05,-201.52,0.36,18,1.0,7,777.06,1.03
43549,Category_23,North,Consumer,4098.03,46.87,0.22,1,4.8,12,667.74,1.02
43550,Category_22,International,Enterprise,1691.97,403.44,0.47,19,4.8,5,1220.73,1.2
43551,Category_4,North-East,Consumer,1488.9,286.08,0.23,3,3.6,4,501.54,1.01
43552,Category_9,Central,Enterprise,4010.16,1306.27,0.37,2,3.7,4,426.79,1.09
43553,Category_23,Central,Enterprise,4169.4,-480.12,0.28,9,1.1,14,1272.82,1.19
43554,Category_7,North-East,Consumer,588.4,24.43,0.39,9,2.2,10,1098.32,1.09
43555,Category_21,North-East,SME,3037.18,1204.4,0.45,10,1.8,7,326.81,1.07
43556,Category_1,West,Consumer,1253.46,997.96,0.28,6,4.9,12,1754.49,1.01
43557,Category_14,South,Corporate,4535.83,-445.51,0.41,6,3.2,1,1208.13,0.9
43558,Category_2,West,SME,2042.77,723.78,0.5,15,3.7,11,1543.8,0.81
43559,Category_8,Central,Enterprise,2129.12,819.47,0.32,9,1.4,6,1114.47,1.02
43560,Category_11,Central,SME,3348.57,378.01,0.49,13,4.7,12,1422.73,1.14
43561,Category_5,Central,Corporate,778.66,868.82,0.21,16,1.7,10,590.21,1.0
43562,Category_18,West,Enterprise,2021.14,1440.89,0.09,10,1.9,7,259.44,0.9
43563,Category_12,West,SME,3407.44,904.51,0.18,5,3.1,2,1724.15,0.95
43564,Category_21,East,Enterprise,110.74,-402.3,0.13,17,3.4,7,1938.78,1.13
43565,Category_24,North-East,Corporate,3010.88,919.02,0.09,7,3.7,13,680.75,1.17
43566,Category_20,North-East,Consumer,3846.52,76.27,0.21,7,2.6,4,1279.22,1.11
43567,Category_19,Central,Corporate,1189.09,1320.77,0.01,9,2.0,13,590.24,1.1
43568,Category_5,International,Corporate,1180.31,-338.5,0.07,8,4.3,8,783.68,0.96
43569,Category_7,International,Home Office,1039.69,211.04,0.39,10,1.2,13,1814.4,0.92
43570,Category_2,Central,Home Office,1749.23,-410.64,0.18,11,2.3,9,1833.53,0.94
43571,Category_17,Central,Enterprise,4706.58,903.84,0.47,7,2.3,12,341.43,1.04
43572,Category_13,West,Enterprise,1509.58,180.19,0.02,3,2.0,14,735.4,0.91
43573,Category_11,Central,Consumer,846.6,1391.19,0.1,13,3.2,4,1378.67,0.94
43574,Category_5,International,Corporate,941.26,1201.46,0.43,3,2.6,3,742.31,1.15
43575,Category_13,North-East,Government,4457.46,1193.77,0.33,13,3.9,11,1538.68,0.81
43576,Category_23,West,Consumer,1238.66,812.4,0.28,18,1.7,2,908.34,0.89
43577,Category_13,North,Home Office,706.56,1004.77,0.49,5,3.8,4,380.99,1.17
43578,Category_8,East,Consumer,2037.72,-52.37,0.44,1,3.5,7,81.67,1.03
43579,Category_11,North,Enterprise,3876.99,-87.42,0.31,10,3.4,9,1583.87,1.01
43580,Category_8,South,Corporate,2111.02,1429.34,0.08,3,5.0,13,794.03,0.93
43581,Category_10,North-East,Government,2732.14,-29.44,0.03,2,1.2,13,482.17,0.98
43582,Category_25,North,Corporate,2372.16,1483.83,0.5,4,4.6,4,338.39,0.85
43583,Category_11,East,Government,293.33,826.47,0.39,8,4.4,13,952.62,0.89
43584,Category_1,North-East,Corporate,4059.33,-55.86,0.25,19,3.7,5,1219.46,1.03
43585,Category_7,South,Enterprise,4054.83,1472.41,0.17,19,3.3,6,945.68,0.96
43586,Category_8,North-East,Corporate,641.98,719.07,0.29,19,3.1,12,311.79,1.15
43587,Category_6,Central,SME,4375.93,862.71,0.24,16,1.4,1,528.22,1.11
43588,Category_14,Central,Home Office,4626.71,511.32,0.5,13,4.7,1,1314.62,1.16
43589,Category_20,Central,Home Office,4639.92,279.96,0.15,12,1.8,5,529.57,1.09
43590,Category_7,East,Home Office,1450.54,623.54,0.15,14,4.3,4,1374.37,0.88
43591,Category_3,International,Home Office,4073.02,466.16,0.01,1,1.5,11,511.42,1.17
43592,Category_2,South,SME,396.42,1160.83,0.06,1,2.1,3,1251.06,0.89
43593,Category_22,International,Enterprise,2410.89,860.97,0.43,12,3.8,14,1874.72,1.19
43594,Category_18,South,Home Office,2531.35,1484.16,0.03,11,2.8,8,1858.53,0.88
43595,Category_22,South,Enterprise,4364.64,466.02,0.47,8,2.9,8,1424.2,1.05
43596,Category_3,North-East,Home Office,2532.84,-137.86,0.28,15,1.4,13,1259.52,0.81
43597,Category_14,North-East,Home Office,4253.03,1498.41,0.4,12,3.3,9,171.88,0.96
43598,Category_18,Central,Corporate,2543.63,851.92,0.22,2,1.7,1,1069.07,1.12
43599,Category_13,International,SME,4270.35,372.4,0.31,17,2.9,11,1865.83,0.94
43600,Category_8,West,Consumer,452.98,471.75,0.06,13,3.8,13,892.97,0.9
43601,Category_4,International,Corporate,147.21,3.71,0.21,13,1.6,3,1844.12,1.13
43602,Category_15,North,Home Office,4007.54,-492.41,0.08,16,3.4,10,1148.74,1.04
43603,Category_12,West,Home Office,1262.16,906.67,0.16,5,1.2,3,253.63,1.16
43604,Category_14,West,Home Office,3574.2,828.14,0.13,9,3.8,9,759.78,0.86
43605,Category_20,East,Home Office,3550.4,660.62,0.43,2,4.4,11,278.09,0.99
43606,Category_7,International,Home Office,4974.9,258.06,0.01,3,4.9,13,663.59,0.86
43607,Category_24,North,SME,3678.85,1214.84,0.17,2,1.9,13,611.34,0.89
43608,Category_12,West,SME,1955.01,858.6,0.01,4,1.1,12,824.12,1.04
43609,Category_9,West,Enterprise,3723.81,507.57,0.44,4,4.9,5,322.58,1.17
43610,Category_10,Central,Government,3226.14,61.71,0.35,10,1.8,6,239.99,1.08
43611,Category_8,West,SME,1843.87,-393.36,0.32,12,2.7,1,330.65,0.88
43612,Category_20,West,Government,2979.87,-143.13,0.07,17,3.7,1,1274.49,0.81
43613,Category_2,North-East,Government,3798.52,1379.75,0.5,7,3.0,1,116.81,0.83
43614,Category_16,East,Home Office,3602.19,-418.1,0.15,13,1.1,8,588.73,1.01
43615,Category_21,North-East,Government,4352.4,51.68,0.32,17,3.7,14,1971.7,1.2
43616,Category_23,International,Home Office,889.47,151.96,0.12,10,1.9,3,398.26,0.99
43617,Category_18,International,Enterprise,1216.33,820.04,0.24,6,2.8,7,1483.37,1.02
43618,Category_20,Central,Enterprise,3534.09,1113.07,0.3,3,2.5,6,1891.33,1.03
43619,Category_22,International,Home Office,2104.16,724.41,0.43,1,2.8,5,619.77,1.14
43620,Category_24,Central,Government,997.27,50.06,0.47,11,1.9,6,908.96,0.93
43621,Category_10,North-East,Consumer,2378.92,1329.58,0.45,9,2.9,6,361.48,1.19
43622,Category_6,West,Consumer,1313.1,211.21,0.48,19,2.1,14,692.28,0.98
43623,Category_6,North,Government,4448.15,-284.1,0.48,11,3.7,10,1230.19,1.06
43624,Category_22,International,Enterprise,2003.25,1440.97,0.48,4,4.0,11,478.17,1.07
43625,Category_20,North-East,Government,1981.21,-171.91,0.11,16,2.3,8,121.67,0.86
43626,Category_13,International,Corporate,2156.98,-262.18,0.13,8,3.0,13,1135.24,1.12
43627,Category_19,South,Government,3466.25,699.09,0.03,13,3.2,14,1423.07,1.2
43628,Category_17,North,Government,2175.66,-144.22,0.07,6,1.9,4,1118.24,1.09
43629,Category_2,North,Corporate,1250.35,362.11,0.42,4,4.1,3,243.07,1.05
43630,Category_18,North,Corporate,1162.34,1396.04,0.01,13,3.7,5,1909.4,1.1
43631,Category_7,West,Government,4146.88,-429.92,0.16,14,4.3,11,1942.56,0.92
43632,Category_14,Central,Consumer,2063.32,-443.98,0.13,16,2.3,6,1327.04,1.1
43633,Category_22,East,SME,1702.36,-214.49,0.03,12,1.1,11,794.84,1.11
43634,Category_15,International,Consumer,4620.09,846.82,0.05,5,2.2,4,83.19,0.95
43635,Category_8,Central,Home Office,3141.69,1169.15,0.35,12,5.0,9,437.25,0.99
43636,Category_9,West,Corporate,4560.97,1039.15,0.33,2,4.5,11,524.1,0.88
43637,Category_21,Central,Corporate,3873.18,283.06,0.19,19,3.8,11,292.65,1.12
43638,Category_11,West,Corporate,4363.48,70.3,0.08,1,3.5,2,241.09,1.09
43639,Category_3,North,Government,4547.05,-188.52,0.09,19,3.5,5,155.49,0.84
43640,Category_20,South,SME,4004.65,679.61,0.34,3,1.8,2,551.04,1.02
43641,Category_14,International,Enterprise,4812.82,1495.74,0.37,6,4.4,14,787.92,1.02
43642,Category_8,Central,Enterprise,3084.78,688.64,0.44,13,3.9,7,1031.93,1.18
43643,Category_3,South,Consumer,2984.38,287.91,0.23,2,2.8,13,1548.09,1.07
43644,Category_18,International,Enterprise,1865.58,466.93,0.13,17,4.2,13,1968.2,0.86
43645,Category_23,International,Home Office,4111.26,240.24,0.35,5,3.2,2,837.75,0.83
43646,Category_14,North-East,SME,2671.65,1290.1,0.1,4,2.3,8,1804.22,0.99
43647,Category_20,South,SME,837.88,-246.77,0.01,5,3.9,9,730.75,1.07
43648,Category_8,International,Corporate,1874.76,1194.95,0.32,19,4.1,10,1157.34,1.13
43649,Category_17,South,SME,4188.23,-312.69,0.5,11,2.7,13,683.24,0.98
43650,Category_8,West,Home Office,4540.31,378.7,0.41,1,4.5,6,532.17,0.96
43651,Category_5,International,Home Office,1454.16,1383.02,0.25,1,1.8,14,195.81,0.93
43652,Category_12,East,Corporate,880.72,794.63,0.28,8,3.1,13,692.56,0.92
43653,Category_2,Central,Government,4212.86,10.34,0.08,11,1.7,1,1482.44,1.14
43654,Category_17,International,Enterprise,3395.05,-340.93,0.31,9,2.8,8,806.6,1.04
43655,Category_13,North,Corporate,513.76,-104.42,0.49,8,1.2,1,1420.75,1.13
43656,Category_22,South,Government,1956.7,410.95,0.02,19,2.4,6,50.42,1.06
43657,Category_14,West,SME,506.6,1160.46,0.06,15,4.0,9,578.75,1.01
43658,Category_9,East,Consumer,3941.41,-487.59,0.27,15,4.7,12,1671.31,0.99
43659,Category_9,East,Government,4756.69,293.09,0.22,8,4.7,14,1518.68,1.19
43660,Category_9,South,Government,307.96,1259.13,0.17,15,3.5,8,644.0,0.84
43661,Category_20,West,Consumer,700.78,586.02,0.13,4,4.1,9,1135.85,1.16
43662,Category_6,International,Corporate,1798.57,1378.55,0.06,3,2.9,14,1267.34,0.93
43663,Category_12,Central,Enterprise,684.78,1325.34,0.42,8,1.2,14,1377.91,1.05
43664,Category_10,International,Enterprise,433.96,476.76,0.29,16,1.7,14,521.28,0.84
43665,Category_22,East,Enterprise,2862.53,1199.77,0.38,2,4.2,1,451.23,1.08
43666,Category_5,North-East,Enterprise,2118.18,-393.66,0.39,14,4.0,13,402.78,1.16
43667,Category_18,East,SME,2598.0,-188.47,0.42,19,3.7,5,1736.78,1.12
43668,Category_7,South,SME,4543.79,-148.13,0.21,14,3.9,7,1243.95,1.02
43669,Category_13,International,SME,4941.96,-485.02,0.45,11,3.4,2,1249.36,0.93
43670,Category_1,West,Corporate,4538.25,532.21,0.38,14,4.4,2,333.84,1.1
43671,Category_6,West,Enterprise,1205.67,-157.15,0.36,12,3.8,2,1854.19,0.89
43672,Category_21,West,Corporate,4993.24,477.82,0.3,19,2.1,14,1249.5,1.01
43673,Category_21,West,Consumer,4705.78,-328.82,0.43,17,1.5,5,1336.31,0.92
43674,Category_8,North-East,Government,4859.42,126.19,0.14,16,1.5,10,1060.86,1.09
43675,Category_9,South,Government,3470.49,412.72,0.49,13,1.0,7,988.51,0.82
43676,Category_7,South,Enterprise,4325.15,1072.9,0.01,1,3.9,11,895.47,1.14
43677,Category_10,East,Enterprise,1608.94,275.94,0.47,17,2.2,9,1575.34,1.17
43678,Category_8,East,Home Office,2167.01,489.99,0.06,2,3.5,1,1743.25,0.93
43679,Category_2,Central,Government,2787.2,1474.99,0.02,19,2.6,14,1824.53,0.92
43680,Category_18,North,Government,4423.4,206.37,0.27,1,2.5,1,417.99,0.93
43681,Category_15,East,Home Office,3927.29,1053.62,0.31,18,5.0,13,1565.83,0.99
